,GEOID10,Total_POP_,Less tha_1,"$10,000 _1","$15,000 _1","$20,000 _1","$25,000 _1","$30,000 _1","$35,000 _1","$40,000 _1","$45,000 _1","$50,000 _1","$60,000 _1","$75,000 _1","$100,000_1","$125,000_1","$150,000_1","$200,000_1",fullarea_income,new_area,area_acre,weight,TotPopNS,"Lessthan25,000","25,000to49,999","50,000to74,999","75,000to99,999","100,000to149,999","150,000ormore",Norm_TotPopNS,"Norm_Lessthan25,000","Norm_25,000to49,999","Norm_50,000to74,999","Norm_75,000to99,999","Norm_100,000to149,999","Norm_150,000ormore"
62,484530009023,455.0000003267244,122.00000008760523,0.0,17.000000012207284,48.00000003446763,8.000000005744605,23.000000016515738,42.00000003015918,20.00000001436151,40.00000002872302,23.000000016515738,52.00000003733993,8.000000005744605,0.0,32.00000002297842,11.000000007898832,9.000000006462681,5718133.523099591,0.0002100805413386437,4.822785613834796e-09,3.673935568135644e-11,1.6716406847020823e-08,6.870259517347021e-09,4.886334309129164e-09,2.7554516780803554e-09,2.939148456619046e-10,1.1756593826476184e-09,7.347871141547616e-10,3.466131025826155,1.4245417622626178,1.0131767613953375,0.5713402789823332,0.06094296309144888,0.24377185236579552,0.15235740772862222
63,484530009024,525.9999999454373,39.99999999585074,83.99999999128657,61.99999999356866,0.0,38.999999995954475,36.99999999616194,38.999999995954475,0.0,0.0,0.0,38.999999995954475,67.99999999294627,53.99999999439851,24.999999997406714,38.999999995954475,0.0,8716252.784106499,6.211571139250888e-05,1.4259805186526373e-09,7.126423812050598e-12,3.7484989247497776e-09,1.3255148289039138e-09,8.195387383008068e-10,2.779305286411432e-10,4.845968191691728e-10,5.629874810935978e-10,2.779305286411432e-10,2.628716785199571,0.9295462396333085,0.5747194492356477,0.1949048566973066,0.33983410911325257,0.39480727382274927,0.1949048566973066
64,484530010001,261.0000002000183,0.0,0.0,0.0,10.000000007663537,56.0000000429158,14.00000001072895,0.0,0.0,0.0,44.00000003371956,30.00000002299061,29.000000022224256,33.00000002528967,0.0,26.000000019925196,19.00000001456072,3281621.173515368,5.369077446668036e-05,1.2325705800431672e-09,1.6361051939814625e-11,4.270234559564127e-09,1.6361051952352978e-10,1.1452736366647083e-09,1.2107178444741203e-09,4.744705066182364e-10,5.399147144276483e-10,7.362473378558839e-10,3.4644949576961137,0.13273927040981282,0.9291748928686895,0.9822706010326147,0.38494388418845715,0.4380395923523822,0.5973267168441575
66,484530010003,320.99999991706045,0.0,0.0,0.0,38.99999998992323,31.999999991731883,25.999999993282156,52.99999998630593,0.0,7.999999997932971,9.999999997416214,35.99999999069837,11.999999996899456,58.99999998475566,15.999999995865942,25.999999993282156,3.999999998966485,5300935.364622183,6.566668719260168e-05,1.5074997059825914e-09,1.2387754740579069e-11,3.976469270698446e-09,4.831224347577552e-10,1.4741428137480223e-09,5.698367179194036e-10,1.4865305684854005e-10,9.290816053033753e-10,3.7163264212135014e-10,2.637791075459332,0.320479289541788,0.9778727039864814,0.3780012133056987,0.098609012166704,0.6163063260418999,0.24652253041676
67,484530010004,168.00000004878422,0.0,0.0,6.000000001742293,0.0,9.00000000261344,18.00000000522688,8.000000002323057,0.0,9.00000000261344,34.00000000987299,32.00000000929223,5.000000001451911,6.000000001742293,20.000000005807642,0.0,21.000000006098027,7679027.899241406,0.0017845474222776955,4.096757167763305e-08,2.3239236081613755e-10,3.904191662844819e-08,1.394354165301721e-09,1.0225263878879287e-08,1.533789581831893e-08,1.1619618044181006e-09,6.042201382974123e-09,4.880239578556023e-09,0.9529956262885797,0.034035558081734994,0.24959409259938992,0.3743911388990848,0.02836296506811249,0.14748741835418494,0.11912445328607246
68,484530010005,442.9999997767569,73.99999996270883,46.99999997631507,21.999999988913434,66.99999996623637,24.99999998740163,7.999999995968522,0.0,0.0,0.0,8.999999995464586,18.999999990425238,55.99999997177965,42.999999978330806,26.99999998639376,30.99999998437802,14.999999992440978,6371320.04277847,0.0009596043743531758,2.2029485177988427e-08,1.506131175188465e-10,6.672161102722566e-08,3.1628754663018936e-08,4.970232875617261e-09,4.217167288402524e-09,8.434334576805049e-09,1.0542918221006312e-08,6.928203402375576e-09,3.028741275074963,1.4357464283651065,0.2256172958859453,0.19143285711534752,0.38286571423069504,0.47858214278836886,0.3144968366894995
69,484530011001,2520.9999997893747,81.99999999314905,21.99999999816194,30.999999997410004,73.99999999381743,86.9999999927313,0.0,128.99999998922226,0.0,17.99999999849613,104.99999999122743,180.99999998487777,216.99999998187002,334.9999999720113,194.99999998370808,211.99999998228776,832.9999999304043,22717591.049098503,0.0015256915548369178,3.5025058650985255e-08,6.715903774918342e-11,1.6930793415154602e-07,1.4036238888406633e-08,1.571521483199594e-08,1.9207484794661707e-08,1.4573511190355211e-08,3.5594290004093373e-08,7.018119444203317e-08,4.833908654904804,0.4007484763487125,0.4486848969645871,0.5483926518456066,0.4160881309457924,1.0162521170565437,2.003742381743563
70,484530011002,1162.9999989690934,182.99999983778514,40.99999996365678,15.99999998581728,23.999999978725917,0.0,0.0,0.0,24.999999977839497,44.9999999601111,18.99999998315802,82.99999992642714,3.99999999645432,57.999999948587636,148.9999998679234,219.9999998049876,295.99999973761965,6095411.155599929,0.0009544590734559561,2.1911365322680352e-08,1.56586495823023e-10,1.821100944807497e-07,4.13388348606345e-08,1.096105469789551e-08,1.59718225597906e-08,6.263459827368864e-10,3.241340460663387e-08,8.079863177305834e-08,8.311216202134533,1.88663893152495,0.5002451712376761,0.7289286780891852,0.028585438356438637,1.4792964349456994,3.687521547980584
71,484530012001,652.0000002394007,0.0,0.0,25.000000009179473,156.00000005727992,18.00000000660922,110.00000004038968,69.00000002533535,0.0,48.000000017624586,17.000000006242043,14.000000005140505,27.000000009913833,0.0,34.00000001248409,65.00000002386663,69.00000002533535,5422749.264981197,9.694438617335183e-05,2.2255368726664792e-09,1.7877349926428504e-11,1.1656032156311236e-08,3.235800337871677e-09,4.379950733583209e-09,5.541978479227734e-10,4.826884481908027e-10,6.078298977217515e-10,2.3955648910210205e-09,5.237402399154956,1.4539414635690904,1.9680423125658955,0.24901759873282764,0.2168862956705273,0.2731160760295529,1.0763986525870612
72,484530012002,1902.9999989692794,44.99999997562668,0.0,72.99999996046107,110.99999993987915,13.99999999241719,33.9999999815846,58.99999996804387,39.99999997833483,45.99999997508505,159.9999999133393,161.99999991225604,289.9999998429275,224.9999998781334,171.99999990683975,68.99999996262758,402.9999997817234,18629653.332909238,0.0027043421670844125,6.208315351433454e-08,1.4516331134875165e-10,2.762457813470516e-07,3.324239828085907e-08,2.80165190751345e-08,4.6742586228980876e-08,4.2097360268336814e-08,5.762983457424039e-08,6.851708291949992e-08,4.449609365981521,0.5354495768837458,0.4512740975483098,0.752902898500289,0.6780802502021236,0.9282684804491139,1.1036340623979393
74,484530013031,900.9999999556343,67.99999999665165,0.0,0.0,0.0,11.999999999409114,0.0,11.999999999409114,52.999999997390255,26.999999998670507,69.99999999655317,129.99999999359875,113.99999999438658,63.99999999684861,113.99999999438658,126.99999999374646,109.99999999458355,8122231.341606798,0.000990474503288756,2.273816582389247e-08,1.2194610835756043e-10,1.0987344362475172e-07,8.292335367905791e-09,1.2682395268561797e-08,2.438922167031115e-08,1.3901856352077356e-08,2.1706407286576925e-08,2.890122767931871e-08,4.832115504642003,0.3646879626144908,0.5577580604692213,1.0726116547485025,0.6113886432066464,0.9546243727261673,1.2710448108769754
