,GEOID10,Total_POP_,Less tha_1,"$10,000 _1","$15,000 _1","$20,000 _1","$25,000 _1","$30,000 _1","$35,000 _1","$40,000 _1","$45,000 _1","$50,000 _1","$60,000 _1","$75,000 _1","$100,000_1","$125,000_1","$150,000_1","$200,000_1",fullarea_income,new_area,area_acre,weight,TotPopNS,"Lessthan25,000","25,000to49,999","50,000to74,999","75,000to99,999","100,000to149,999","150,000ormore",Norm_TotPopNS,"Norm_Lessthan25,000","Norm_25,000to49,999","Norm_50,000to74,999","Norm_75,000to99,999","Norm_100,000to149,999","Norm_150,000ormore"
284,484530018222,420,0,0,0,0,19,25,116,9,10,34,43,33,47,65,0,9,6092068.1657134425,1151984.2499120906,26.44591941946948,0.18909575838227372,79.42021852055495,0,33,14,6,21,1,3.003118071292534,0.0,1.2478295602649916,0.5293822376881782,0.2268781018663621,0.7940733565322673,0.037813016977727015
285,484530018223,380,0,0,11,42,22,0,25,25,27,0,164,0,31,0,0,25,5489019.444223793,4905618.059147061,112.61749447077734,0.8937148262991385,339.6116339936726,47,88,146,0,27,22,3.0156205799960953,0.41734190785247705,0.781406125340808,1.296423798860886,0.0,0.23974960663865702,0.195351531335202
286,484530018224,526,0,80,53,29,48,57,33,73,16,48,0,89,0,0,0,0,2499866.170526463,0.00020716851786519927,4.755934753562885e-09,8.28718434241503e-11,4.359058964110306e-08,0,0,0,0,0,0,9.165514646399929,0.0,0.0,0.0,0.0,0.0,0.0
287,484530018231,1147,20,31,74,105,126,162,112,98,35,62,176,85,30,19,12,0,5496985.055417043,270585.71001538896,6.211793159214623,0.04922438523800212,56.46036986798843,11,26,11,4,2,0,9.089222454909768,1.770825221970328,4.185586888293503,1.770825221970328,0.6439364443528466,0.3219682221764233,0.0
288,484530018232,371,15,17,0,0,17,61,52,5,0,23,29,42,45,65,0,0,11229489.78433363,8929145.361896588,204.98497157705665,0.7951514746781929,295.00119710560955,25,107,41,33,87,0,1.4391357319320093,0.12196016033595984,0.5219894862379081,0.20001466295097414,0.160987411643467,0.42442135796914027,0.0
289,484530018233,748,80,68,57,38,153,0,89,66,60,14,51,29,26,17,0,0,9751149.55995668,65513.453316276995,1.5039819402267447,0.006718536405728972,5.025465231485271,1,2,0,0,0,0,3.341439878412115,0.6649016010453138,1.3298032020906276,0.0,0.0,0.0,0.0
290,484530018241,267,8,8,23,0,7,24,13,15,0,15,9,63,24,29,0,17,6002499.989016731,1849008.9912633747,42.44740567638601,0.3080398158511718,82.24663083226287,12,18,7,19,16,5,1.9376126649364964,0.28270278969430024,0.42405418454145033,0.16490996065500846,0.4476127503493087,0.3769370529257336,0.11779282903929175
291,484530018242,516,19,11,24,30,0,20,29,18,28,25,69,66,86,37,36,4,9485913.66774596,0.00024116298326859464,5.536340295422283e-09,2.542327410047995e-11,1.3118409435847654e-08,0,0,0,0,0,0,2.369509230979641,0.0,0.0,0.0,0.0,0.0,0.0
292,484530018261,358,7,40,0,9,6,0,68,19,19,20,95,17,5,10,31,0,25687695.621309422,0.001414430869703046,3.247086477738857e-08,5.5062582901741264e-11,1.9712404678823372e-08,0,0,0,0,0,0,0.6070797563898056,0.0,0.0,0.0,0.0,0.0,0.0
293,484530018262,853,27,25,12,56,21,42,22,50,55,49,145,156,78,29,60,11,8939276.49311714,6.167097801947595e-06,1.41577084525886e-10,6.898878009530184e-13,5.884742942129248e-10,0,0,0,0,0,0,4.15656457528851,0.0,0.0,0.0,0.0,0.0,0.0
294,484530018281,797,7,0,0,0,15,8,48,22,27,89,97,128,90,146,88,20,11684650.254844878,4430749.640793569,101.71601562886983,0.37919403184159667,302.21764337775255,2,45,70,48,89,40,2.971190343126012,0.019662586935152663,0.44240820604093495,0.6881905427303432,0.47190208644366394,0.8749851186142935,0.3932517387030533
296,484530018283,502,0,0,0,0,8,0,0,28,23,28,21,126,82,65,85,36,7853740.602942364,581479.0381354623,13.348921903936233,0.07403848274764946,37.167318339320026,0,4,3,9,10,8,2.784293638601661,0.0,0.2996496667510287,0.22473725006327153,0.6742117501898146,0.7491241668775718,0.5992993335020574
297,484530018291,721,36,15,21,80,7,40,127,61,19,53,52,84,101,5,20,0,10657389.974572046,706198.9566702993,16.212097260567017,0.06626378112795456,47.776186193255235,10,16,6,5,7,1,2.946946679715655,0.6168233411924554,0.9869173459079286,0.3700940047154732,0.3084116705962277,0.4317763388347188,0.061682334119245535
298,484530018292,719,32,5,14,85,13,0,41,50,53,90,99,88,83,18,35,0,7682400.967248467,3150895.1149437935,72.33459859834237,0.41014457958868034,294.89395272426117,55,64,77,36,41,14,4.0768036104235605,0.7603553633497372,0.8847771500796942,1.064497508689632,0.49768714691982796,0.566810361769804,0.1935450015799331
299,484530018321,789,22,11,5,138,67,115,83,0,18,53,38,99,72,24,18,12,7518808.48691215,2.2903604524060484e-06,5.2579441056153545e-11,3.0461747448320253e-13,2.403431873672468e-10,0,0,0,0,0,0,4.571048731966668,0.0,0.0,0.0,0.0,0.0,0.0
300,484530018322,457,0,25,17,0,13,0,0,18,12,44,35,120,48,14,56,55,8647509.381554743,0.00016844455665469913,3.8669549277938274e-09,1.9478967783948717e-11,8.901888277264564e-09,0,0,0,0,0,0,2.302040867681709,0.0,0.0,0.0,0.0,0.0,0.0
302,484530018332,805,76,87,86,82,37,43,14,16,18,47,27,80,99,16,16,46,15382328.515664568,5895509.788756126,135.34228165188534,0.38326510727894303,308.5284113595491,126,49,28,30,44,23,2.279615856876987,0.9309729262883666,0.36204502688992035,0.2068828725085259,0.22166022054484918,0.3251016567991121,0.1699395024177177
303,484530018333,668,46,16,16,16,41,16,12,50,9,32,65,214,49,17,21,33,11523876.704423558,3100718.5160428127,71.18270238849432,0.2690690464305792,179.7381230156269,25,34,26,57,17,14,2.5250252798027946,0.3512089195989965,0.4776441306546353,0.3652572763829564,0.8007563366857121,0.23882206532731765,0.19667699497543806
305,484530018341,1054,58,41,29,11,108,36,122,18,125,148,141,121,59,0,0,28,47163943.26863811,41628497.60212416,955.6588062930249,0.8826339512159754,930.2961845816382,122,360,255,106,52,24,0.9734605891303741,0.1276606244787664,0.37670348206849097,0.26683163313184777,0.11091824749794457,0.05441272518767092,0.02511356547123273
306,484530018342,2374,95,22,136,12,66,85,150,105,51,346,308,247,291,179,113,160,70892107.66633445,1844027.0050627752,42.33303501062386,0.026011739046354728,61.75186849604612,6,11,17,6,12,7,1.458715834585187,0.1417332822580343,0.25984435080639623,0.40157763306443056,0.1417332822580343,0.2834665645160686,0.16535549596770668
307,484530018351,832,0,24,38,38,24,30,37,65,99,46,141,183,40,55,0,0,9879985.06095629,0.0003805677043086735,8.736632330318492e-09,3.851905665450856e-11,3.204785513655112e-08,0,0,0,0,0,0,3.6682160728380824,0.0,0.0,0.0,0.0,0.0,0.0
308,484530018352,464,7,37,13,9,37,0,0,8,19,76,72,95,46,22,11,0,5701266.8566967305,0.000341217572437423,7.833277604164898e-09,5.984943013790479e-11,2.777013558398782e-08,0,0,0,0,0,0,3.5451489130453693,0.0,0.0,0.0,0.0,0.0,0.0
309,484530018353,1004,0,30,18,98,80,131,36,15,42,85,190,115,72,55,24,0,12219679.1538174,158032.84866437493,3.6279350014778453,0.012932651232091133,12.984381837019496,1,3,3,1,1,0,3.579000679926814,0.27563889639495975,0.8269166891848793,0.8269166891848793,0.27563889639495975,0.27563889639495975,0.0
310,484530018391,1817,82,6,15,64,90,15,197,62,49,229,224,258,314,88,99,25,62213181.3857988,39955934.186159946,917.2620336584009,0.6422422595363457,1166.95418557754,107,265,290,165,258,79,1.272214637428379,0.11665150859154391,0.2889032689416742,0.31615829431353026,0.17988316745424995,0.2812718618375545,0.08612588017506513
311,484530018392,1508,0,47,73,49,19,61,46,85,18,190,325,233,226,40,40,56,26055181.314751823,9218783.506384378,211.63414844775892,0.3538176685481334,533.5570441705852,59,81,182,82,94,33,2.5211292604902638,0.27878298673790786,0.3827359648435684,0.8599746370559191,0.3874611002120075,0.44416272463327694,0.15592946715849085
312,484530018401,1197,44,25,65,37,125,132,24,52,36,93,96,169,152,63,69,8,23242028.317978818,23242028.317978814,533.5635518360609,0.9999999999999999,1196.9999999999998,170,368,188,168,214,76,2.2434066117915448,0.3186124678400691,0.6897022833243849,0.3523479056113705,0.31486408586548004,0.40107687128102815,0.14243851503438382
313,484530018402,309,0,0,0,9,28,34,17,44,0,12,33,47,43,0,25,13,10089388.04313494,166472.20042222488,3.8216758590960715,0.016499732165172944,5.09841723903844,0,2,0,0,0,0,1.3340789295103515,0.0,0.5233306208426199,0.0,0.0,0.0,0.0
314,484530018403,357,15,25,6,30,0,14,6,11,16,16,50,77,61,12,7,5,4883022.748557141,4883022.748557141,112.09877751508589,1.0,357.0,76,47,66,77,73,12,3.1846912866820167,0.6779734952040147,0.41927308256037754,0.5887664563613813,0.6868941990882781,0.6512113835512248,0.10704844661116023
315,484530018411,798,5,9,0,42,39,9,41,62,55,113,115,139,72,39,44,7,3528365.118219762,0.0002693677082410413,6.183831685974318e-09,7.634349031796088e-11,6.092210527373278e-08,0,0,0,0,0,0,9.851837560830047,0.0,0.0,0.0,0.0,0.0,0.0
317,484530018421,890,39,11,54,38,8,16,34,62,58,145,123,129,71,28,36,30,91783367.9856607,58070471.55726847,1333.1145903872468,0.632690571633205,563.0946087535524,89,112,169,81,62,41,0.4223902527313748,0.066760952615594,0.08401378306681494,0.12677079766331895,0.06075996811082151,0.046507629911986835,0.03075504558695904
318,484530018431,532,20,5,7,7,14,56,13,54,0,62,106,67,77,33,5,6,6992667.136452352,977858.2069928988,22.448535514070223,0.1398405197775514,74.39515652165736,5,19,23,9,15,1,3.314031620237685,0.222731678726486,0.8463803791606468,1.0245657221418356,0.4009170217076748,0.668195036179458,0.0445463357452972
321,484530018442,749,31,0,20,6,44,64,58,59,100,110,125,79,24,15,9,5,4351890.778858017,0.00025029500788265394,5.745982733761569e-09,5.7514083096619906e-11,4.307804823936831e-08,0,0,0,0,0,0,7.497072343474926,0.0,0.0,0.0,0.0,0.0,0.0
322,484530018443,230,8,0,7,23,0,13,0,9,6,23,14,50,32,12,5,16,2880818.741213343,0.00021042194923381885,4.830623260647816e-09,7.304241194473531e-11,1.6799754747289123e-08,0,0,0,0,0,0,3.4777613241228367,0.0,0.0,0.0,0.0,0.0,0.0
323,484530018451,996,20,78,36,27,50,7,42,82,67,116,109,98,72,69,99,9,19465497.1889017,207719.67432997673,4.768587564967326,0.010671172295995018,10.628487606811039,1,2,2,1,1,1,2.2288544484102104,0.2097057014002535,0.419411402800507,0.419411402800507,0.2097057014002535,0.2097057014002535,0.2097057014002535
324,484530018452,391,26,0,7,7,25,24,0,7,0,0,22,67,140,13,43,0,8958761.30812743,4949284.81171829,113.61994517259619,0.5524519117646628,216.00869749998316,22,30,12,37,84,23,1.9011512210453165,0.1936279758503716,0.2640381488868704,0.10561525955474814,0.3256470502938068,0.739306816883237,0.20242924747993393
325,484530018461,195,3,1,2,7,4,7,0,2,2,8,2,35,17,31,25,43,18202602.9071487,18202602.9071487,417.87426324951105,1.0,195.0,13,15,10,35,48,68,0.4666475472397454,0.031109836482649693,0.0358959651722881,0.02393064344819207,0.08375725206867225,0.11486708855132194,0.16272837544770608
326,484530018462,303,6,6,11,3,7,15,3,0,3,10,46,51,32,51,44,10,8273129.410685772,8092223.493836688,185.77188920653555,0.978133314750834,296.3743943695027,25,27,54,49,81,52,1.5953672842288997,0.1345736435516665,0.14533953503579986,0.2906790700715997,0.26376434136126636,0.43601860510739954,0.27991317858746634
327,484530018471,754,9,0,20,34,13,0,29,0,78,68,114,210,130,0,39,0,8610568.510619782,3647488.06529438,83.73480407011891,0.423605951313874,319.39888729066104,26,50,77,88,55,16,3.8144101588056354,0.3105041002810228,0.5971232697711977,0.9195698354476445,1.050936954797308,0.6568355967483175,0.19107944632678328
328,484530018472,2072,55,21,43,209,89,96,46,51,48,383,127,257,216,84,227,112,21113398.450302895,8160305.851634966,187.33484507885598,0.38649892724957774,800.825777261125,126,127,197,99,115,131,4.2748361999820625,0.672592437071502,0.6779304722863551,1.0515929373260784,0.5284654862704657,0.6138740497081169,0.6992826131457679
329,484530018481,511,60,0,0,16,0,5,6,64,26,12,93,76,41,56,3,41,9662289.807155238,4810303.309731017,110.4293689102621,0.49784299640534807,254.39777116313286,37,50,52,37,48,21,2.3037147968296674,0.3350557950762827,0.4527781014544361,0.47088922551261353,0.3350557950762827,0.43466697739625865,0.19016680261086313
331,484530018483,1187,10,15,25,15,34,60,75,31,114,75,198,184,78,112,51,98,20253263.436665647,996059.44545547,22.866378453982325,0.04918019501253543,58.37689147987955,3,15,13,9,9,7,2.552957460988443,0.1311969888908023,0.6559849444540115,0.5685202851934766,0.3935909666724069,0.3935909666724069,0.306126307411872
332,484530018491,1758,91,45,100,82,22,18,42,24,122,241,148,227,237,185,94,80,54921148.70653549,44030321.91779275,1010.7971055507978,0.8017006736888088,1409.3897843449258,254,182,311,181,338,139,1.3943350021535026,0.2512868295775261,0.1800559172563376,0.307677968498467,0.17906659902965444,0.3343895606189127,0.13751523350896114
333,484530018492,796,14,0,0,21,0,101,11,142,12,188,147,35,32,73,20,0,8156794.876797768,1197547.77072016,27.49191392837833,0.1468159723038541,116.86551395386786,5,39,49,5,15,2,4.250904984582913,0.18187165917316458,1.4185989415506837,1.782342259897013,0.18187165917316458,0.5456149775194937,0.07274866366926583
334,484530018493,627,51,11,0,0,115,40,21,32,55,81,64,81,25,0,19,20,5514158.945724679,3.438797059723397e-05,7.894391780815878e-10,6.236303838121345e-12,3.9101625065020834e-09,0,0,0,0,0,0,4.953088996677552,0.0,0.0,0.0,0.0,0.0,0.0
335,484530018494,835,97,0,55,28,30,32,82,20,18,107,53,79,130,20,10,60,11819088.54862764,2731090.2566108676,62.697205156356006,0.2310745236719616,192.94722726608794,41,42,36,18,34,16,3.0774454265530795,0.6539366451463519,0.6698863194182141,0.5741882737870406,0.2870941368935203,0.5422889252433162,0.25519478834979586
336,484530018501,509,5,0,3,18,20,41,61,56,66,4,120,57,47,0,0,0,11016265.935733715,61546.96744097236,1.41292395410864,0.005586917363834786,2.8437409381919063,0,1,0,0,0,0,2.01266383086124,0.0,0.7077521738463709,0.0,0.0,0.0,0.0
337,484530018502,545,11,0,34,28,0,7,15,65,34,96,44,84,65,51,0,0,4475620.365307971,8.345102890044845e-05,1.9157720133252627e-09,1.8645689779076274e-11,1.0161900929596569e-08,0,0,0,0,0,0,5.304337290092391,0.0,0.0,0.0,0.0,0.0,0.0
339,484530018513,60,3,0,4,1,0,1,1,2,0,9,4,15,6,1,4,0,371204.74844666896,371204.74844666896,8.521688440006175,1.0,60.0,8,4,13,15,7,4,7.04085820813657,0.9387810944182093,0.46939054720910467,1.5255192784295901,1.7602145520341426,0.8214334576159332,0.46939054720910467
340,484530018561,247,2,13,12,2,0,14,2,5,7,21,33,55,36,16,11,11,11441738.442673793,10533046.795921084,241.80548200002488,0.9205809806520661,227.38350222106033,26,25,49,50,47,20,0.940357101668344,0.10752444396606908,0.10338888842891257,0.20264222132066864,0.20677777685782514,0.19437111024635564,0.08271111074313006
341,484530018562,738,37,3,4,4,2,9,30,14,27,60,74,129,116,103,51,68,100805958.3954473,66268326.37136635,1521.3114410322853,0.6573850140028948,485.1501403341364,31,53,88,84,143,78,0.31890257790011617,0.020377155632882747,0.034838362856218885,0.05784482889334457,0.05521551848910163,0.09399784695168492,0.05127155288273723
342,484530018571,807,21,31,48,25,18,40,40,75,46,62,49,124,117,29,60,15,3220189.7500473256,3220189.7500473256,73.92538452817551,1.0,807.0,125,219,111,124,146,75,10.916412611860334,1.6908941468185152,2.9624465452260385,1.5015140023748414,1.677366993643967,1.9749643634840257,1.0145364880911092
343,484530018632,178,18,2,0,6,24,19,43,6,8,19,13,6,2,0,1,4,1345994.2726669565,1345994.2726669565,30.899776691160618,1.0,178.0,26,100,32,6,2,5,5.76055942989775,0.8414300290861882,3.2362693426391855,1.0356061896445394,0.19417616055835113,0.06472538685278371,0.16181346713195927
344,484530018641,154,9,8,2,13,1,6,2,8,9,26,28,30,5,2,0,0,12318402.586260114,12318402.586260114,282.7916112548236,1.0,154.0,32,26,54,30,7,0,0.5445706091374491,0.11315752917141801,0.09194049245177713,0.19095333047676788,0.10608518359820439,0.024753209506247688,0.0
345,484530018642,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,638.95671067425,638.95671067425,0.014668427701429062,1.0,1.0,0,0,0,0,0,0,68.17363253612899,0.0,0.0,0.0,0.0,0.0,0.0
346,484530019011,965,36,6,0,25,57,37,66,57,65,93,35,100,102,45,66,161,9919540.94992908,0.00037748260387766895,8.665808169827111e-09,3.805444281979276e-11,3.672253732110001e-08,0,0,0,0,0,0,4.237635613601709,0.0,0.0,0.0,0.0,0.0,0.0
347,484530019012,1076,7,43,0,0,87,65,87,24,43,159,158,123,80,13,64,110,23519849.346505657,0.0009527908167397603,2.1873067418268143e-08,4.051007311750984e-11,4.358883867444059e-08,0,0,0,0,0,0,1.9928086829758351,0.0,0.0,0.0,0.0,0.0,0.0
349,484530019081,146,4,1,0,0,0,1,0,1,6,7,5,20,12,7,14,62,7823571.374299024,7823571.374299025,179.6044851767453,1.0000000000000002,146.00000000000003,5,8,12,20,19,76,0.8128972940532317,0.027838948426480534,0.04454231748236886,0.06681347622355328,0.11135579370592213,0.10578800402062603,0.42315201608250413
350,484530019082,1432,44,59,12,104,13,81,18,0,11,93,156,186,138,53,185,272,72228879.4938404,71852982.55051209,1649.5175057509662,0.9947957528074298,1424.5475180202395,217,122,247,185,190,454,0.863614670989317,0.13155362052445008,0.0739610216773406,0.14974075700248465,0.1121540082812132,0.11518519769421896,0.2752319987009232
351,484530019101,482,16,14,0,93,0,26,8,9,0,18,38,33,42,50,16,113,24595814.054399334,1320702.3136249655,30.31915320534815,0.053696222889957075,25.88157943295931,6,2,3,1,4,6,0.8536379382915591,0.19789470897695222,0.0659649029923174,0.09894735448847611,0.0329824514961587,0.1319298059846348,0.19789470897695222
352,484530019102,165,5,6,0,3,0,6,0,0,15,0,6,32,5,22,11,47,10391413.521764396,6306070.003802598,144.76744728656104,0.6068539174766542,100.13089638364794,8,12,3,19,16,35,0.691667210139052,0.05526104210544197,0.08289156315816296,0.02072289078954074,0.13124497500042467,0.11052208421088394,0.24176705921130862
353,484530019103,599,0,0,0,35,8,0,9,0,0,20,68,65,42,38,76,229,22821625.59611876,10164827.451804895,233.3523290129682,0.4454033043787035,266.7965793228434,15,7,39,28,35,135,1.14332083357101,0.06428048120816655,0.02999755789714439,0.16712925114123303,0.11999023158857756,0.14998778948572195,0.578524330873499
354,484530019104,343,0,0,0,9,0,0,6,17,11,8,22,55,37,39,58,78,7097204.37999837,6757082.741661376,155.12127506109678,0.9520766741203708,326.5622992232872,8,32,28,52,72,129,2.105206388322078,0.05157255184273778,0.2062902073709511,0.1805039314495822,0.3352215869777955,0.46415296658463995,0.8316073984641467
355,484530019111,1098,65,19,44,50,31,47,83,28,51,93,186,229,69,25,42,36,21356052.744641174,0.0022480091663927837,5.16071893111291e-08,1.0526332713599763e-10,1.155791331953254e-07,0,0,0,0,0,0,2.2395936445699967,0.0,0.0,0.0,0.0,0.0,0.0
356,484530019112,660,30,17,9,22,28,0,28,0,0,50,108,167,63,42,25,71,14676786.279885132,0.0006331344575301046,1.4534767160929857e-08,4.313849404469626e-11,2.847140606949953e-08,0,0,0,0,0,0,1.958848446229811,0.0,0.0,0.0,0.0,0.0,0.0
357,484530019121,518,22,5,5,0,14,2,30,4,0,24,52,19,43,26,48,218,32386369.179160118,22179569.956978142,509.17286402612814,0.6848427446214065,354.7485417138886,21,34,52,13,47,182,0.6967153333915389,0.041243360523867956,0.06677496465769098,0.10212641653529209,0.02553160413382302,0.092306568791514,0.3574424578735223
358,484530019122,340,23,0,0,3,7,7,0,26,0,16,8,39,18,0,22,164,23764689.135728057,21964059.811332654,504.2254318487754,0.9242308908771577,314.2385028982336,24,36,22,36,16,171,0.623210340156897,0.0475977578362171,0.07139663675432566,0.04363127801653234,0.07139663675432566,0.03173183855747807,0.33913402458304687
359,484530019131,436,0,0,0,0,7,0,4,18,5,14,11,31,21,39,53,228,31938771.439681936,31938771.439681944,733.2133021047279,1.0000000000000002,436.0000000000001,0,34,25,31,60,281,0.5946427850510061,0.0,0.04637122635718854,0.034096489968520986,0.04227964756096602,0.08183157592445037,0.38324454724617585
360,484530019132,198,5,2,0,4,6,1,0,3,0,8,15,11,5,6,14,111,11410832.290505758,1556643.8428035742,35.73562540871382,0.1364180809228754,27.01078002272933,1,1,3,1,1,17,0.7558502114851189,0.02798327967015679,0.02798327967015679,0.08394983901047037,0.02798327967015679,0.02798327967015679,0.47571575439266545
361,484530019141,701,35,7,0,8,0,0,15,36,0,27,87,66,52,147,54,160,62610742.11287164,22249203.291834354,510.77142543237727,0.3553576038393629,249.10568029139338,17,18,40,23,70,76,0.4877048086245641,0.03328298952042823,0.035240812433394594,0.07831291651865466,0.04502992699822642,0.13704760390764564,0.14879454138544385
362,484530019142,436,0,0,0,0,0,0,0,0,0,0,17,54,63,32,115,155,12236835.243187468,1252955.7593051184,28.763906320135867,0.10239214097474002,44.642973464986646,0,0,1,5,9,27,1.552048354215881,0.0,0.0,0.034765792548140814,0.17382896274070408,0.31289213293326734,0.938676398799802
363,484530019143,1049,0,65,14,9,10,121,43,8,12,69,89,195,95,86,109,110,27437525.35930359,582655.2639290724,13.375924332623335,0.021235707531893144,22.276257200955907,1,4,3,4,3,4,1.6653994630206619,0.07476118847061962,0.2990447538824785,0.22428356541185884,0.2990447538824785,0.22428356541185884,0.2990447538824785
364,484530019151,739,34,8,31,21,5,55,19,17,23,102,145,71,68,65,21,46,62653989.940386556,18250995.70341541,418.98520898566136,0.2912982193277826,215.26938408323136,27,34,71,20,38,19,0.5137875501724415,0.06444141564177269,0.08114844932667672,0.16945705594688376,0.04773438195686867,0.09069532571805046,0.04534766285902523
365,484530019171,286,11,0,0,0,6,0,7,0,0,20,0,20,42,39,33,103,11162286.687278502,2830685.939276623,64.98360742141008,0.25359373205337177,72.52780736726433,2,3,5,5,20,34,1.1160938926786736,0.030776992527211746,0.04616548879081762,0.07694248131802937,0.07694248131802937,0.3077699252721175,0.5232088729625997
366,484530019172,523,10,9,0,0,7,8,0,0,0,29,17,79,25,40,44,246,12066560.802275196,145270.03978979515,3.3349412256610456,0.012039059195922994,6.296427959467726,0,0,0,0,0,3,1.8880176691028971,0.0,0.0,0.0,0.0,0.0,0.8995660783812902
367,484530019173,326,6,7,0,0,6,0,26,6,0,20,10,16,20,41,24,139,9342771.251284298,8710181.217115654,199.95824649025835,0.9322909640882319,303.9268542927636,12,35,27,14,56,151,1.5199515880310066,0.06001252866850191,0.17503654194979723,0.1350281895041293,0.0700146167799189,0.2800584671196756,0.7551576524119823
368,484530019174,407,0,0,14,0,14,0,0,0,0,0,16,21,34,33,96,175,43921672.78945098,0.002936514395785633,6.741309448543693e-08,6.685798170444271e-11,2.7211198553708182e-08,0,0,0,0,0,0,0.403648560586201,0.0,0.0,0.0,0.0,0.0,0.0
370,484530019182,23,0,0,0,0,0,0,1,0,0,0,2,0,3,3,3,8,1764457.8832831832,479360.16494255036,11.004595154787657,0.2716756061360839,6.2485389411299295,0,0,0,0,1,2,0.5678117961851092,0.0,0.0,0.0,0.0,0.09087113028096633,0.18174226056193266
372,484530019192,48,0,0,2,2,0,0,1,0,0,0,3,1,7,4,6,17,834840.6492528056,13152.828610101074,0.3019473969261036,0.015754897203284296,0.7562350657576462,0,0,0,0,0,0,2.5045258659498284,0.0,0.0,0.0,0.0,0.0,0.0
373,484530019193,155,0,0,0,0,0,0,0,5,0,6,18,35,44,7,13,24,4076149.8926528003,4076149.8926528003,93.57552554299357,1.0,155.0,0,5,24,35,51,37,1.6564160243886075,0.0,0.05343277498027766,0.25647731990533273,0.3740294248619436,0.5450143047988321,0.3954025348540547
374,484530020021,853,8,9,9,38,19,30,67,59,47,31,158,163,99,19,50,47,11670589.66770552,204535.9786219016,4.6954999683632135,0.017525762146182466,14.949475110693644,1,3,3,2,2,1,3.1837877140705904,0.21296986619905914,0.6389095985971774,0.6389095985971774,0.4259397323981183,0.4259397323981183,0.21296986619905914
375,484530020022,550,0,22,10,0,28,60,9,56,17,32,58,135,52,19,29,9,4964792.396406615,0.0002046850786724579,4.698922834537601e-09,4.1227318753671054e-11,2.267502531451908e-08,0,0,0,0,0,0,4.825579417447578,0.0,0.0,0.0,0.0,0.0,0.0
376,484530020031,656,29,50,30,10,48,25,26,74,3,73,56,84,112,10,13,13,12135827.644424167,0.0007655866215382796,1.757545044853718e-08,6.308482980887011e-11,4.138364835461879e-08,0,0,0,0,0,0,2.354628035042094,0.0,0.0,0.0,0.0,0.0,0.0
377,484530020032,794,49,37,23,103,19,35,81,69,32,55,37,75,51,43,31,39,9284525.651012948,0.00044440159440483403,1.0202056804518688e-08,4.786476025906068e-11,3.800461964569418e-08,0,0,0,0,0,0,3.7251919268731375,0.0,0.0,0.0,0.0,0.0,0.0
380,484530020051,920,36,77,0,17,34,9,34,0,13,26,101,135,110,155,50,110,9498542.183116391,0.00022646593407869495,5.198942471962694e-09,2.3842178064044077e-11,2.193480381892055e-08,0,0,0,0,0,0,4.219089543154681,0.0,0.0,0.0,0.0,0.0,0.0
381,484530020052,891,72,157,68,60,0,21,0,27,0,106,149,115,12,70,0,23,4718302.078349164,8510.962175317696,0.1953848065959067,0.0018038188386394086,1.607202585227713,0,0,0,0,0,0,8.225831953001936,0.0,0.0,0.0,0.0,0.0,0.0
382,484530020053,650,56,16,0,12,52,39,45,42,42,54,97,83,38,29,0,32,3419564.496657068,335286.3914412721,7.697116424271628,0.09804944219330992,63.73213742565145,8,21,14,8,6,3,8.28000174515775,1.0393502656102844,2.7282944472269968,1.818862964817998,1.0393502656102844,0.7795126992077134,0.3897563496038567
383,484530021041,719,5,37,66,34,0,81,30,20,40,44,31,146,72,7,69,37,7527212.960574308,3203324.6682677646,73.53821552497163,0.4255658349306698,305.98183531515156,60,72,31,62,33,45,4.160854776401913,0.8159023110864797,0.9790827733037757,0.4215495273946812,0.8430990547893624,0.4487462710975639,0.6119267333148598
384,484530021042,470,12,0,21,11,11,11,4,25,23,43,57,60,81,34,32,45,5786432.459823757,2126889.611071082,48.82666692082373,0.3675649246471741,172.75551458417183,16,27,36,22,42,28,3.5381385926733118,0.32768978529591736,0.5529765126868605,0.7373020169158141,0.4505734547818864,0.8601856864017831,0.5734571242678554
385,484530021051,736,42,30,85,43,46,0,45,0,84,54,30,109,64,40,46,5,5656613.644881505,2080625.0704125466,47.7645792105727,0.3678216687638266,270.7167482101764,73,64,30,40,38,18,5.667730202682351,1.5283291762746534,1.3399050312544905,0.6280804834005425,0.8374406445340565,0.7955686123073538,0.37684829004032544
386,484530021052,1095,93,86,138,60,166,28,141,83,0,80,69,60,49,0,22,7,9218749.61073068,9218749.61073068,211.63337031062167,1.0,1095.0,377,418,149,60,49,29,5.1740422523765055,1.7813825836949246,1.9751138461126752,0.7040477585425564,0.2835091645137811,0.23153248435292126,0.1370294295149942
387,484530021053,269,0,21,9,30,20,0,34,0,8,39,26,30,9,26,6,0,5974647.184570719,5974647.184570719,137.15902627572817,1.0,269.0,60,62,65,30,35,6,1.961227104800485,0.4374484248625617,0.4520300390246471,0.47390246026777516,0.21872421243128085,0.25517824783649434,0.04374484248625617
388,484530021061,385,56,49,0,36,0,28,20,0,18,56,10,25,6,46,10,13,4816655.985172767,546846.0310100312,12.553857461203656,0.11353229973105845,43.7099353964575,16,7,7,2,5,2,3.4817931883915643,1.2745086559606302,0.5575975369827757,0.5575975369827757,0.15931358199507878,0.3982839549876969,0.15931358199507878
